CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;7;0.217;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;8;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;9;0.38;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;10;0.252;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;11;0.193;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;12;0.181;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;13;0.29;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;14;0.053;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;15;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;16;0.256;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;17;0.076;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;18;0.482;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;19;0.498;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;20;0.045;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;21;0.367;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;22;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;23;0.339;R
ESXXXXXXXXXXXXXXXXXXXX;30/04/2023;24;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;1;0.148;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;2;0.048;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;3;0.356;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;4;0.452;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;5;0.403;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;6;0.136;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;7;0.494;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;8;0.37;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;9;0.078;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;10;0.126;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;11;0.497;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;12;0.202;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;13;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;14;0.048;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;15;0.388;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;16;0.407;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;17;0.163;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;18;0.361;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;19;0.241;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;20;0.176;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;21;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;22;0.128;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;23;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;01/05/2023;24;0.44;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;1;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;2;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;3;0.1;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;4;0.156;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;5;0.071;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;6;0.212;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;7;0.197;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;8;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;9;0.384;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;10;0.09;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;11;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;12;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;13;0.153;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;14;0.224;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;15;0.402;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;16;0.349;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;17;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;18;0.438;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;19;0.064;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;20;0.422;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;21;0.469;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;22;0.04;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;23;0.169;R
ESXXXXXXXXXXXXXXXXXXXX;02/05/2023;24;0.158;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;1;0.444;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;2;0.485;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;3;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;4;0.268;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;5;0.096;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;6;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;7;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;8;0.275;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;9;0.224;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;10;0.406;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;11;0.425;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;12;0.118;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;13;0.128;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;14;0.355;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;15;0.106;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;16;0.219;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;17;0.187;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;18;0.335;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;19;0.23;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;20;0.031;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;21;0.433;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;22;0.057;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;23;0.042;R
ESXXXXXXXXXXXXXXXXXXXX;03/05/2023;24;0.033;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;1;0.472;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;2;0.161;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;3;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;4;0.457;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;5;0.493;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;6;0.095;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;7;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;8;0.407;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;9;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;10;0.369;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;11;0.433;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;12;0.293;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;13;0.411;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;14;0.307;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;15;0.289;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;16;0.09;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;17;0.246;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;18;0.078;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;19;0.148;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;20;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;21;0.09;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;22;0.314;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;23;0.273;R
ESXXXXXXXXXXXXXXXXXXXX;04/05/2023;24;0.319;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;1;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;2;0.203;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;3;0.19;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;4;0.422;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;5;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;6;0.341;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;7;0.137;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;8;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;9;0.199;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;10;0.416;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;11;0.072;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;12;0.365;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;13;0.154;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;14;0.192;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;15;0.129;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;16;0.379;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;17;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;18;0.429;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;19;0.226;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;20;0.061;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;21;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;22;0.087;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;23;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;05/05/2023;24;0.122;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;1;0.391;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;2;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;3;0.45;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;4;0.463;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;5;0.143;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;6;0.188;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;7;0.174;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;8;0.273;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;9;0.28;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;10;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;11;0.232;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;12;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;13;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;14;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;15;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;16;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;17;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;18;0.066;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;19;0.316;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;20;0.079;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;21;0.034;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;22;0.382;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;23;0.084;R
ESXXXXXXXXXXXXXXXXXXXX;06/05/2023;24;0.152;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;1;0.366;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;2;0.219;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;3;0.327;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;4;0.263;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;5;0.176;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;6;0.29;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;7;0.395;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;8;0.317;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;9;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;10;0.164;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;11;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;12;0.107;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;13;0.347;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;14;0.192;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;15;0.388;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;16;0.441;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;17;0.457;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;18;0.411;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;19;0.219;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;20;0.136;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;21;0.215;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;22;0.437;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;23;0.42;R
ESXXXXXXXXXXXXXXXXXXXX;07/05/2023;24;0.206;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;1;0.188;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;2;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;3;0.293;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;4;0.212;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;5;0.438;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;6;0.28;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;7;0.03;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;8;0.214;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;9;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;10;0.333;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;11;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;12;0.287;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;13;0.133;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;14;0.076;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;15;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;16;0.444;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;17;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;18;0.467;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;19;0.352;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;20;0.259;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;21;0.386;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;22;0.37;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;23;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;08/05/2023;24;0.262;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;1;0.129;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;2;0.305;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;3;0.08;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;4;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;5;0.031;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;6;0.214;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;7;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;8;0.177;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;9;0.355;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;10;0.38;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;11;0.354;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;12;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;13;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;14;0.363;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;15;0.213;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;16;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;17;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;18;0.22;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;19;0.115;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;20;0.298;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;21;0.315;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;22;0.106;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;23;0.042;R
ESXXXXXXXXXXXXXXXXXXXX;09/05/2023;24;0.274;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;1;0.233;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;2;0.247;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;3;0.349;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;4;0.365;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;5;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;6;0.03;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;7;0.149;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;8;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;9;0.442;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;10;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;11;0.366;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;12;0.335;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;13;0.412;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;14;0.341;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;15;0.107;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;16;0.475;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;17;0.293;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;18;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;19;0.046;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;20;0.031;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;21;0.301;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;22;0.179;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;23;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;10/05/2023;24;0.307;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;1;0.056;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;2;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;3;0.238;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;4;0.339;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;5;0.219;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;6;0.48;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;7;0.224;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;8;0.266;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;9;0.146;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;10;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;11;0.105;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;12;0.042;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;13;0.039;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;14;0.076;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;15;0.188;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;16;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;17;0.201;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;18;0.346;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;19;0.499;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;20;0.108;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;21;0.229;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;22;0.262;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;23;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;11/05/2023;24;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;1;0.034;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;2;0.143;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;3;0.21;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;4;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;5;0.323;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;6;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;7;0.221;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;8;0.352;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;9;0.193;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;10;0.334;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;11;0.362;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;12;0.271;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;13;0.109;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;14;0.38;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;15;0.073;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;16;0.47;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;17;0.337;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;18;0.036;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;19;0.207;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;20;0.065;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;21;0.287;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;22;0.489;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;23;0.21;R
ESXXXXXXXXXXXXXXXXXXXX;12/05/2023;24;0.442;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;1;0.102;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;2;0.219;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;3;0.356;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;4;0.109;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;5;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;6;0.4;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;7;0.143;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;8;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;9;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;10;0.053;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;11;0.047;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;12;0.386;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;13;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;14;0.291;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;15;0.301;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;16;0.045;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;17;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;18;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;19;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;20;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;21;0.311;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;22;0.139;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;23;0.147;R
ESXXXXXXXXXXXXXXXXXXXX;13/05/2023;24;0.381;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;1;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;2;0.181;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;3;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;4;0.115;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;5;0.225;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;6;0.47;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;7;0.454;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;8;0.305;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;9;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;10;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;11;0.104;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;12;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;13;0.103;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;14;0.485;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;15;0.366;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;16;0.07;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;17;0.23;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;18;0.46;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;19;0.477;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;20;0.293;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;21;0.343;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;22;0.124;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;23;0.162;R
ESXXXXXXXXXXXXXXXXXXXX;14/05/2023;24;0.372;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;1;0.449;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;2;0.235;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;3;0.217;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;4;0.233;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;5;0.417;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;6;0.38;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;7;0.423;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;8;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;9;0.226;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;10;0.062;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;11;0.223;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;12;0.411;R
ESXXXXXXXXXXXXXXXXXXXX;15/05/2023;13;0.21;R
